City,Surface_area,Potential_installable_area,Peak_installable_capacity,Energy_potential_per_year,Assumed_building_type,Estimated_tilt,Estimated_building_height,Estimated_capacity_factor
Beirut,704.25,228.99,44.38,51825.06,2,18.11,19.32,1167.74
Beirut,82.76,10.81,2.1,2649.27,2,16.73,7.88,1263.35
Beirut,97.91,42.45,8.24,9840.57,2,16.64,7.9,1193.59
Beirut,126.1,73.75,14.31,18655.75,2,5.29,7.61,1304.0
Beirut,16.94,6.65,1.29,1681.22,2,7.88,7.63,1304.0
Beirut,172.32,26.84,5.21,6217.56,2,18.18,6.34,1192.98
Beirut,53.25,21.67,4.2,5348.3,2,15.54,6.03,1272.33
Beirut,36.13,16.43,3.19,4155.76,2,5.05,3.6,1304.0
Beirut,38.89,9.2,1.78,1972.93,2,15.07,5.87,1106.0
Beirut,172.4,52.63,10.21,12651.6,0,13.71,11.48,1239.0
Beirut,162.57,57.93,11.24,14227.07,0,18.26,10.35,1265.9
Beirut,67.54,5.25,1.02,1206.8,2,15.6,10.74,1184.88
Beirut,25.16,11.42,2.22,2890.16,2,7.6,12.57,1304.0
Beirut,196.01,68.28,13.25,15125.14,2,18.61,6.95,1141.78
Beirut,22.75,10.15,1.97,2492.79,2,16.85,2.78,1265.75
Beirut,103.01,17.73,3.44,4285.61,2,16.21,9.19,1245.71
Beirut,68.71,27.94,5.42,6824.98,2,11.64,12.09,1259.0
Beirut,58.93,21.09,4.09,4654.05,2,15.72,8.79,1137.38
Beirut,41.85,14.7,2.85,3155.59,2,14.71,13.64,1106.44
Beirut,114.81,8.63,1.67,2073.94,2,10.59,8.25,1239.0
Beirut,286.06,108.12,20.98,24625.21,2,15.12,11.45,1174.0
Beirut,219.77,112.81,21.88,24204.04,2,18.71,8.06,1106.0
Beirut,80.87,25.52,4.95,6032.74,2,16.26,6.37,1219.86
Beirut,226.7,90.05,17.49,21061.68,2,16.04,9.41,1204.35
Beirut,104.28,31.66,6.14,7897.71,2,17.22,7.47,1286.0
Beirut,744.13,365.37,70.81,83547.59,2,12.78,17.29,1179.87
Beirut,73.89,27.93,5.42,6305.69,2,13.79,0.31,1162.4
Beirut,85.69,45.41,8.81,9997.15,2,16.84,5.48,1134.89
Beirut,152.68,63.95,12.41,16178.94,2,5.16,9.02,1304.0
Beirut,114.58,61.6,11.95,15584.45,2,2.89,8.36,1304.0
Beirut,90.23,32.88,6.38,7163.33,2,15.45,3.42,1123.07
Beirut,29.92,11.39,2.21,2192.57,2,22.97,5.59,992.0
Beirut,237.66,92.16,17.88,23314.77,2,6.01,10.92,1304.0
Beirut,412.89,134.25,26.07,33995.75,2,7.22,9.35,1304.0
Beirut,39.9,14.7,2.85,3503.19,2,12.53,2.02,1228.73
Beirut,210.99,71.33,13.84,16512.19,2,13.28,3.32,1193.19
Beirut,85.43,16.36,3.17,3707.7,2,19.05,5.76,1168.35
Beirut,38.85,18.92,3.67,4787.32,2,2.66,10.39,1304.0
Beirut,89.33,47.76,9.26,12080.9,2,6.13,10.29,1304.0
Beirut,17.16,3.0,0.58,714.76,2,19.02,4.24,1228.8
Beirut,13.87,5.28,1.02,1335.24,2,4.24,4.23,1304.0
Beirut,35.06,6.7,1.3,1610.49,2,16.72,6.11,1239.0
Beirut,49.28,3.65,0.71,854.36,2,16.52,7.75,1206.81
Beirut,139.28,70.27,13.65,15626.51,2,13.95,8.55,1145.09
Beirut,19.98,8.75,1.7,1938.51,2,10.56,8.43,1142.2
Beirut,28.88,0.0,0.0,0.0,2,15.84,7.33,
Beirut,141.22,57.56,11.17,13712.32,2,13.13,8.65,1227.98
Beirut,75.06,14.61,2.83,3363.51,2,18.72,10.69,1187.01
Beirut,68.82,30.89,5.99,7533.78,2,12.79,3.48,1257.2
Beirut,118.27,36.33,7.05,8501.07,2,15.43,9.83,1206.14
Beirut,72.52,15.38,2.98,3529.36,2,15.26,9.89,1183.17
Beirut,121.03,47.48,9.21,12011.16,2,8.16,11.79,1304.0
Beirut,207.3,36.72,7.12,8825.29,2,19.11,22.68,1239.0
Beirut,102.65,39.63,7.69,8976.13,2,10.52,4.4,1167.45
Beirut,143.78,50.8,9.86,12331.71,2,14.86,10.88,1250.08
Beirut,189.61,48.59,9.44,11963.57,2,18.37,5.52,1267.78
Beirut,201.18,58.2,11.29,14068.98,2,12.59,10.18,1246.04
Beirut,60.2,11.48,2.23,2584.03,2,17.39,13.29,1160.76
Beirut,45.23,9.25,1.8,2340.72,2,4.85,3.48,1304.0
Beirut,16.01,6.34,1.23,1581.24,2,12.05,3.05,1286.0
Beirut,67.64,30.27,5.87,7658.38,2,2.92,0.4,1304.0
Beirut,55.74,18.27,3.54,4622.3,2,8.53,3.98,1304.0
Beirut,209.17,87.6,17.0,22161.56,2,5.88,4.94,1304.0
Beirut,34.14,0.0,0.0,0.0,2,18.22,1.9,
Beirut,42.57,12.72,2.47,3217.51,2,4.34,4.34,1304.0
Beirut,88.36,35.42,6.87,8857.05,2,13.81,3.67,1289.0
Beirut,77.42,33.22,6.44,7129.34,2,16.83,7.77,1106.39
Beirut,27.73,0.0,0.0,0.0,2,15.1,5.09,
Beirut,101.5,28.84,5.59,7103.44,2,15.92,7.53,1271.02
Beirut,105.4,35.51,6.89,8724.2,2,10.65,7.95,1266.56
Beirut,71.87,15.55,3.01,3663.82,2,18.36,1.07,1215.95
Beirut,70.47,16.83,3.26,4073.65,2,16.5,2.56,1247.71
Beirut,96.44,37.19,7.22,8434.53,2,15.74,2.35,1168.97
Beirut,18.08,0.0,0.0,0.0,2,18.92,8.14,
Beirut,26.28,7.0,1.36,1501.2,2,15.72,6.23,1105.0
Beirut,25.82,0.0,0.0,0.0,2,11.7,8.47,
Beirut,22.53,0.0,0.0,0.0,2,18.02,0.72,
Beirut,11.02,0.0,0.0,0.0,2,25.79,6.78,
Beirut,29.9,6.45,1.25,1577.9,2,15.55,6.99,1260.46
Beirut,22.13,0.0,0.0,0.0,2,5.81,10.11,
Beirut,80.44,19.71,3.82,4435.16,2,17.16,3.5,1159.73
Beirut,33.51,10.76,2.09,2352.82,2,19.03,3.84,1127.1
Beirut,209.63,42.41,8.23,10594.61,2,19.33,4.11,1287.81
Beirut,303.81,74.56,14.46,18438.72,2,18.97,12.8,1274.74
Beirut,13.16,0.0,0.0,0.0,2,0.77,2.76,
Beirut,16.45,4.8,0.93,1214.58,2,8.72,1.34,1304.0
Beirut,33.94,3.12,0.6,731.54,2,14.99,5.25,1209.4
Beirut,13.03,4.75,0.92,1018.14,2,14.14,13.12,1105.0
Beirut,157.91,51.91,10.08,13144.17,2,9.18,7.85,1304.0
Beirut,79.71,23.1,4.49,5228.81,2,14.63,7.34,1165.7
Beirut,43.01,16.58,3.22,3553.64,2,15.46,7.01,1105.0
Beirut,27.81,0.0,0.0,0.0,2,19.44,1.95,
Beirut,142.04,64.18,12.45,14232.75,2,17.74,5.95,1143.17
Beirut,155.9,69.6,13.5,17607.05,2,8.34,3.8,1304.0
Beirut,21.23,0.0,0.0,0.0,2,16.72,7.52,
Beirut,28.82,0.0,0.0,0.0,2,21.94,4.48,
Beirut,9.88,0.0,0.0,0.0,2,16.43,3.49,
Beirut,56.83,27.7,5.37,6182.76,2,16.21,14.45,1150.6
Beirut,101.61,26.73,5.19,6310.25,2,17.94,13.13,1215.66
Beirut,21.01,3.33,0.65,715.59,2,17.42,6.41,1108.0
Beirut,8.21,0.0,0.0,0.0,2,18.79,4.79,
Beirut,37.24,10.15,1.97,2226.32,2,16.21,7.45,1130.8
Beirut,36.94,3.54,0.69,851.41,2,11.3,12.83,1239.0
Beirut,96.96,4.27,0.83,998.37,2,24.01,10.17,1206.09
Beirut,37.07,10.05,1.95,2373.6,2,19.11,13.56,1217.42
Beirut,42.21,17.41,3.38,4198.4,2,16.58,13.44,1242.8
Beirut,28.45,5.31,1.03,1288.8,2,15.42,14.23,1249.98
Beirut,60.48,19.25,3.74,4195.58,2,18.19,13.45,1123.28
Beirut,20.44,0.0,0.0,0.0,2,5.6,14.78,
Beirut,8.37,2.28,0.44,575.89,2,0.31,14.25,1304.0
Beirut,20.36,0.0,0.0,0.0,2,13.75,13.3,
Beirut,382.9,149.97,29.09,36271.67,2,19.06,26.45,1246.73
Beirut,491.47,75.45,14.64,18365.25,2,18.35,31.04,1254.63
Beirut,67.88,27.09,5.25,6152.96,2,12.57,11.1,1171.74
Beirut,32.18,11.22,2.18,2697.01,2,16.77,11.4,1239.33
Beirut,59.02,30.65,5.95,7753.65,2,9.95,11.42,1304.0
Beirut,18.14,5.51,1.07,1185.28,2,17.04,10.02,1108.0
Beirut,23.4,4.19,0.81,1008.02,2,13.36,11.16,1240.5
Beirut,50.22,12.32,2.39,3117.79,2,5.67,11.34,1304.0
Beirut,76.3,33.63,6.52,7340.81,2,14.3,13.83,1125.19
Beirut,44.09,13.95,2.71,3484.03,2,19.18,0.7,1287.43
Beirut,49.37,21.94,4.26,5550.24,2,7.97,3.69,1304.0
Beirut,91.48,28.57,5.54,7144.02,2,15.91,3.42,1289.0
Beirut,41.0,4.69,0.91,1059.42,2,16.46,11.21,1165.0
Beirut,73.65,31.55,6.12,7247.67,2,12.42,11.74,1184.27
Beirut,45.94,21.72,4.21,5494.44,2,9.25,11.05,1304.0
Beirut,26.39,10.1,1.96,2555.53,2,1.82,10.71,1304.0
Beirut,12.75,0.0,0.0,0.0,2,2.0,1.32,
Beirut,17.78,7.18,1.39,1539.16,2,11.7,1.91,1105.0
Beirut,9.97,0.0,0.0,0.0,2,0.0,2.65,
Beirut,411.48,161.39,31.31,36542.87,2,15.64,10.4,1167.18
Beirut,234.58,113.39,22.0,28288.02,2,12.69,12.61,1286.0
Beirut,96.74,25.31,4.91,6214.16,2,17.01,10.29,1265.4
Beirut,65.74,14.18,2.75,3197.92,2,15.83,5.16,1162.58
Beirut,115.65,41.08,7.97,10013.29,4,16.43,3.68,1256.4
Beirut,76.51,24.0,4.65,5788.53,2,18.87,1.81,1244.63
Beirut,139.13,44.15,8.57,9978.89,2,17.74,8.0,1165.0
Beirut,91.3,24.14,4.68,5832.25,2,12.37,5.67,1245.6
Beirut,159.35,47.34,9.18,11431.84,2,19.82,8.6,1244.73
Beirut,340.22,97.68,18.95,24121.62,2,17.51,14.35,1272.98
Beirut,329.55,90.84,17.64,20546.98,2,15.53,34.69,1164.81
Beirut,342.43,174.72,33.9,44199.24,2,5.97,10.22,1304.0
Beirut,157.13,77.49,15.03,19051.59,2,17.33,5.84,1267.32
Beirut,194.78,33.69,6.54,8405.48,2,16.9,3.75,1286.0
Beirut,132.03,55.96,10.86,12975.23,2,15.73,8.39,1195.26
Beirut,55.39,14.02,2.72,3006.24,2,18.33,6.87,1105.0
Beirut,40.79,3.22,0.62,773.62,2,18.17,1.75,1239.0
Beirut,70.23,8.89,1.73,2224.14,2,19.82,6.6,1289.0
Beirut,31.05,15.58,3.02,3499.38,2,19.02,6.49,1158.0
Beirut,113.4,38.5,7.47,9739.81,2,8.92,0.0,1304.0
Beirut,17.33,7.01,1.36,1507.39,2,15.7,0.76,1108.0
Beirut,43.83,6.15,1.19,1380.1,2,19.92,2.59,1155.8
Beirut,22.86,3.01,0.58,761.75,2,2.37,0.25,1304.0
Beirut,45.05,9.61,1.87,2360.82,0,17.08,19.86,1265.75
Beirut,0.0,0.0,0.0,0.0,2,0.0,,
Beirut,172.84,33.31,6.46,8198.53,0,16.87,11.52,1268.8
Beirut,34.7,6.84,1.33,1731.64,2,5.77,11.32,1304.0
Beirut,15.33,0.0,0.0,0.0,0,15.3,0.11,
Beirut,87.21,48.33,9.38,12226.33,0,5.71,0.0,1304.0
Beirut,70.28,37.85,7.34,8503.68,2,19.88,0.2,1158.0
Beirut,507.76,64.85,12.58,15349.42,2,18.24,23.41,1220.06
Beirut,534.15,317.16,61.53,80232.71,2,4.64,0.16,1304.0
Beirut,144.94,57.7,11.19,13744.57,0,14.63,38.16,1227.94
Beirut,60.24,31.19,6.05,6698.97,2,13.66,4.09,1106.96
Beirut,119.71,61.67,11.96,15386.8,2,18.94,5.57,1286.0
Beirut,19.75,3.19,0.62,745.14,2,12.66,5.84,1205.0
Beirut,81.51,46.24,8.97,11697.0,2,6.99,6.09,1304.0
Beirut,196.1,96.02,18.63,24290.82,2,7.45,12.61,1304.0
Beirut,455.52,110.39,21.42,27172.91,2,17.49,26.45,1268.85
Beirut,200.61,25.89,5.02,6032.41,2,19.99,16.85,1201.26
Beirut,40.19,20.11,3.9,5015.98,2,16.94,4.44,1286.0
Beirut,27.83,0.0,0.0,0.0,2,9.67,3.83,
Beirut,56.68,31.81,6.17,7232.88,2,10.2,3.79,1172.16
Beirut,33.33,7.78,1.51,1668.5,2,15.74,4.94,1105.0
Beirut,13.5,0.0,0.0,0.0,2,2.2,4.02,
Beirut,56.61,23.38,4.54,5914.51,2,4.77,0.47,1304.0
Beirut,191.24,90.9,17.63,22994.83,2,4.94,3.09,1304.0
Beirut,41.48,8.52,1.65,2097.08,2,17.56,3.9,1269.48
Beirut,112.07,34.49,6.69,7489.96,2,19.76,8.61,1119.27
Beirut,48.17,11.21,2.18,2604.95,2,17.17,9.25,1197.44
Beirut,69.62,26.74,5.19,6520.27,2,20.44,7.53,1257.09
Beirut,24.31,5.84,1.13,1311.93,2,15.88,14.57,1158.0
Beirut,253.56,110.96,21.53,27454.64,2,19.75,10.4,1275.35
Beirut,142.79,31.14,6.04,7877.55,2,6.43,11.05,1304.0
Beirut,102.87,29.27,5.68,6934.74,2,10.63,10.67,1221.35
Beirut,105.76,42.94,8.33,9867.03,2,10.91,10.34,1184.57
Beirut,76.84,16.38,3.18,3763.86,2,17.6,13.11,1183.59
Beirut,175.51,70.63,13.7,15941.5,2,13.99,4.18,1163.41
Beirut,341.81,87.85,17.04,20010.69,2,17.02,5.44,1174.2
Beirut,226.18,69.46,13.48,16782.83,2,18.04,6.47,1245.47
Beirut,403.42,213.01,41.32,49543.59,2,18.31,2.71,1198.91
Beirut,86.71,36.1,7.0,8109.17,2,18.57,1.76,1158.0
Beirut,30.24,8.47,1.64,2143.37,2,6.08,0.49,1304.0
Beirut,16.61,3.72,0.72,796.92,2,14.05,0.0,1105.0
Beirut,164.47,71.53,13.88,16799.6,2,14.88,13.48,1210.61
Beirut,406.2,121.99,23.67,29743.38,2,17.5,19.76,1256.75
Beirut,244.14,84.99,16.49,21013.2,2,17.92,19.62,1274.47
Beirut,96.4,14.67,2.85,3667.27,2,15.55,11.75,1289.0
Beirut,87.06,29.78,5.77,7309.75,2,16.86,5.94,1266.63
Beirut,264.41,95.99,18.62,22099.09,2,17.24,9.05,1186.78
Beirut,87.13,34.48,6.69,7403.36,2,14.9,0.15,1106.67
Beirut,28.11,1.98,0.38,475.3,2,19.46,7.18,1238.0
Beirut,317.79,113.2,21.98,26113.08,2,19.44,7.11,1187.93
Beirut,536.86,284.59,55.21,61093.47,2,18.64,3.26,1106.55
Beirut,189.79,72.22,14.01,16693.09,2,19.97,3.07,1191.49
Beirut,36.14,10.75,2.09,2584.08,2,17.46,3.32,1237.45
Beirut,395.29,170.59,33.09,38340.1,2,17.68,5.93,1158.5
Beirut,97.26,27.08,5.25,6655.91,2,17.0,5.38,1266.8
Beirut,115.25,23.54,4.57,5581.38,2,18.21,2.85,1222.3
Beirut,67.73,34.12,6.62,7335.17,2,12.5,4.3,1108.0
Beirut,191.86,75.6,14.67,19125.81,2,8.64,5.31,1304.0
Beirut,95.01,20.74,4.02,4986.34,2,19.81,5.55,1239.0
Beirut,69.56,24.16,4.69,5780.07,2,16.35,8.05,1233.42
Beirut,86.84,32.2,6.25,7555.79,2,16.0,6.45,1209.4
Beirut,297.48,99.27,19.26,22787.3,2,17.5,7.55,1183.26
Beirut,55.37,17.72,3.43,4223.99,2,16.98,6.41,1230.26
Beirut,224.24,100.93,19.58,24017.78,2,16.6,9.17,1226.63
Beirut,25.41,6.2,1.2,1366.79,2,15.04,5.62,1136.5
Beirut,89.13,36.26,7.04,8586.23,2,18.56,3.71,1220.47
Beirut,41.17,14.39,2.79,3595.98,2,16.57,7.14,1287.86
Beirut,30.97,8.32,1.61,2050.09,2,11.55,2.5,1270.25
Beirut,20.96,0.0,0.0,0.0,2,11.75,1.86,
Beirut,20.12,7.64,1.48,1664.37,2,16.51,0.63,1122.65
Beirut,33.31,0.0,0.0,0.0,2,16.13,7.14,
Beirut,243.76,48.98,9.5,11346.62,2,16.45,18.65,1194.01
Beirut,71.61,9.32,1.81,2114.34,2,12.46,17.24,1169.25
Beirut,284.67,116.93,22.68,29579.4,2,7.53,5.99,1304.0
Beirut,26.18,9.58,1.86,2097.32,2,16.52,6.37,1129.0
Beirut,87.5,13.59,2.64,3135.71,2,18.87,4.73,1189.38
Beirut,169.56,66.45,12.89,16809.24,2,5.12,4.63,1304.0
Beirut,176.98,35.5,6.89,8533.17,2,19.34,10.59,1239.0
Beirut,52.26,16.63,3.23,4206.25,2,6.59,8.18,1304.0
Beirut,156.69,63.18,12.26,15983.39,2,9.12,8.18,1304.0
Beirut,565.56,226.32,43.91,55321.31,2,16.01,4.02,1260.0
Beirut,55.83,21.87,4.24,4689.05,2,10.58,2.14,1105.0
Beirut,131.91,25.5,4.95,6105.67,2,19.5,4.8,1234.36
Beirut,15.41,6.3,1.22,1441.2,2,12.8,5.53,1177.43
Beirut,107.17,53.51,10.36,12698.53,2,15.85,2.85,1225.81
Beirut,157.24,34.87,6.77,7476.12,2,18.78,5.2,1105.0
Beirut,116.02,48.5,9.41,12269.87,2,3.82,1.27,1304.0
Beirut,140.31,43.64,8.47,10361.58,2,18.19,6.46,1223.88
Beirut,39.19,0.0,0.0,0.0,2,14.87,3.63,
Beirut,127.95,60.86,11.81,14114.75,2,16.68,6.06,1195.56
Beirut,94.14,30.33,5.88,7672.71,2,5.69,2.13,1304.0
Beirut,54.03,15.78,3.06,3662.42,2,14.84,3.59,1195.98
Beirut,90.89,8.66,1.68,1993.15,2,17.71,2.25,1185.75
Beirut,41.14,19.59,3.8,4898.43,2,15.38,0.98,1289.0
Beirut,40.62,9.5,1.84,2260.76,2,15.15,11.91,1226.26
Beirut,126.91,27.84,5.4,6624.43,2,11.58,3.87,1226.61
Beirut,185.45,72.76,14.11,18405.42,2,8.74,5.06,1304.0
Beirut,163.74,38.72,7.51,8322.89,2,19.56,1.95,1108.0
Beirut,24.15,10.3,2.0,2607.04,2,3.17,0.94,1304.0
Beirut,52.76,4.1,0.79,1009.78,2,17.23,8.42,1270.8
Beirut,37.28,12.47,2.42,3154.13,0,4.51,6.24,1304.0
Beirut,114.23,48.44,9.4,11944.16,2,15.02,9.47,1270.94
Beirut,47.86,4.05,0.79,992.53,0,14.81,3.26,1264.0
Beirut,477.35,142.03,27.55,34070.45,2,16.82,20.45,1236.51
Beirut,64.04,30.01,5.83,6905.4,2,13.7,0.78,1184.73
Beirut,25.73,2.95,0.57,738.27,2,17.73,5.88,1289.0
Beirut,186.97,45.24,8.78,11313.78,2,19.59,8.39,1289.0
Beirut,124.01,30.51,5.92,7621.89,2,11.39,5.87,1287.81
Beirut,35.16,17.49,3.39,4424.31,2,9.06,9.89,1304.0
Beirut,153.65,58.58,11.36,14037.2,2,12.08,6.82,1235.18
Beirut,147.56,57.92,11.24,13731.7,2,19.36,8.96,1222.03
Beirut,98.76,40.18,7.79,9576.64,2,15.14,6.62,1229.87
Beirut,23.67,8.12,1.58,2054.79,2,8.98,9.95,1304.0
Beirut,133.31,60.37,11.71,15271.06,2,8.58,11.26,1304.0
Beirut,29.56,8.96,1.74,2264.26,2,1.09,4.23,1304.0
Beirut,109.82,33.83,6.56,7252.29,2,17.68,8.64,1105.0
Beirut,224.83,92.75,17.99,23462.92,2,9.22,7.93,1304.0
Beirut,31.46,4.97,0.96,1068.06,2,18.13,4.92,1108.0
Beirut,42.54,8.23,1.6,2055.79,2,16.02,4.97,1287.09
Beirut,14.08,1.65,0.32,418.39,2,3.4,8.96,1304.0
Beirut,50.59,3.7,0.72,935.66,2,5.09,1.41,1304.0
Beirut,1319.87,874.71,169.69,221281.02,0,4.81,0.11,1304.0
Beirut,58.87,24.15,4.68,5860.71,2,17.59,4.77,1250.98
Beirut,41.4,18.37,3.56,4390.83,2,19.45,4.33,1232.0
Beirut,92.91,44.45,8.62,11100.01,2,18.42,1.07,1287.2
Beirut,337.0,109.78,21.3,27452.25,2,16.12,9.14,1289.0
Beirut,374.28,62.63,12.15,15441.4,2,18.57,25.82,1270.84
Beirut,257.07,146.17,28.36,31334.55,2,18.7,8.18,1105.0
Beirut,185.81,85.27,16.54,21322.66,2,17.27,4.24,1289.0
Beirut,251.0,99.37,19.28,23458.4,2,19.24,19.16,1216.87
Beirut,225.18,101.43,19.68,24391.64,2,18.18,5.37,1239.55
Beirut,360.23,32.81,6.37,8205.77,2,12.91,16.76,1289.0
Beirut,383.94,160.78,31.19,36920.7,2,19.65,41.33,1183.71
Beirut,25.62,9.3,1.8,2294.65,2,15.61,2.22,1272.35
Beirut,371.54,39.82,7.73,9241.27,2,19.6,36.51,1196.23
Beirut,37.68,3.87,0.75,978.5,2,7.05,3.75,1304.0
Beirut,717.72,309.28,60.0,71906.59,0,18.17,25.18,1198.45
Beirut,838.6,520.74,101.02,115718.01,2,10.87,22.39,1145.45
Beirut,17.49,7.11,1.38,1631.09,2,13.27,4.48,1182.65
Beirut,782.74,293.24,56.89,67899.71,2,10.77,20.93,1193.56
Beirut,132.31,12.33,2.39,2852.17,2,15.53,21.3,1192.38
Beirut,66.87,11.54,2.24,2666.55,2,17.28,30.56,1190.9
Beirut,390.63,269.05,52.2,68063.39,2,6.26,2.54,1304.0
Beirut,94.51,53.19,10.32,13455.15,2,7.93,3.14,1304.0
Beirut,62.48,28.52,5.53,7124.79,2,12.62,2.6,1287.78
Beirut,74.87,7.71,1.5,1924.32,2,17.84,0.99,1286.0
Beirut,174.0,96.75,18.77,24475.73,2,7.02,6.17,1304.0
Beirut,46.77,16.81,3.26,4041.47,2,18.8,6.89,1239.0
Beirut,852.51,242.23,46.99,54015.5,2,15.51,11.7,1149.43
Beirut,149.0,94.23,18.28,23837.58,0,5.9,0.36,1304.0
Beirut,656.34,339.11,65.79,85786.52,2,5.56,13.84,1304.0
Beirut,167.28,87.49,16.97,21340.45,2,10.65,3.55,1257.35
Beirut,44.15,21.41,4.15,5416.42,2,6.4,25.51,1304.0
Beirut,33.31,7.86,1.53,1928.23,2,16.55,5.88,1264.0
Beirut,51.81,20.72,4.02,4981.22,2,16.42,25.12,1239.0
Beirut,69.68,24.1,4.68,5265.48,2,16.46,24.21,1126.2
Beirut,214.93,58.63,11.36,13791.58,2,16.63,4.8,1213.84
Beirut,72.57,22.48,4.36,4818.12,2,18.02,25.65,1105.0
Beirut,167.1,64.6,12.55,15787.59,3,19.33,11.66,1258.4
Beirut,53.9,19.69,3.82,4232.58,2,15.19,29.91,1108.0
Beirut,71.13,38.66,7.5,8962.15,2,11.36,29.32,1195.03
Beirut,365.58,131.15,25.44,32746.54,2,19.72,27.52,1287.09
Beirut,18.74,3.83,0.74,865.85,2,15.06,0.41,1165.0
Beirut,33.79,0.0,0.0,0.0,2,3.3,-0.23,
Beirut,176.66,29.07,5.64,6988.25,2,14.1,0.89,1239.0
Beirut,20.1,5.18,1.0,1294.82,2,14.09,2.06,1289.0
Beirut,413.76,86.95,16.87,21419.91,2,14.14,10.74,1269.84
Beirut,41.48,11.6,2.25,2493.53,2,19.45,13.39,1108.0
Beirut,15.39,3.13,0.61,689.81,2,14.86,9.75,1136.5
Beirut,20.6,0.0,0.0,0.0,2,0.81,8.99,
Beirut,298.79,75.78,14.7,18138.52,2,17.16,23.72,1233.81
Beirut,77.23,8.49,1.65,1941.97,2,15.42,13.04,1178.38
Beirut,16.29,4.13,0.8,1045.97,2,6.34,23.4,1304.0
Beirut,402.25,104.85,20.34,24716.6,0,18.62,15.4,1215.13
Beirut,36.01,11.3,2.19,2460.09,2,14.19,19.17,1122.65
Beirut,446.33,129.93,25.21,29717.03,2,16.19,17.26,1178.96
Beirut,51.37,0.0,0.0,0.0,2,18.88,3.49,
Beirut,28.9,0.0,0.0,0.0,2,16.02,1.13,
Beirut,22.69,2.94,0.57,744.34,2,0.0,26.69,1304.0
Beirut,348.05,106.77,20.71,23698.2,2,19.29,28.24,1144.1
Beirut,49.24,13.16,2.55,2978.22,2,17.58,29.27,1166.95
Beirut,28.4,8.17,1.59,1779.47,2,10.83,29.84,1122.65
Beirut,377.39,121.83,23.63,29552.55,2,15.39,24.22,1250.38
Beirut,64.03,20.84,4.04,5266.16,2,6.39,25.05,1304.0
Beirut,192.75,68.92,13.37,17435.19,0,3.9,23.54,1304.0
Beirut,276.1,102.85,19.95,25314.98,2,16.68,19.86,1268.77
Beirut,325.56,92.6,17.96,22622.55,2,17.13,10.57,1259.26
Beirut,25.48,2.25,0.44,569.52,0,9.92,13.48,1304.0
Beirut,45.11,11.59,2.25,2932.21,2,3.17,23.53,1304.0
Beirut,88.76,21.77,4.22,5034.82,2,16.4,16.27,1192.29
Beirut,26.8,0.0,0.0,0.0,2,16.3,13.92,
Beirut,275.2,80.9,15.69,20200.45,2,17.12,23.02,1287.17
Beirut,50.39,10.58,2.05,2542.05,2,17.06,28.04,1239.0
Beirut,186.14,73.87,14.33,18686.68,2,8.67,23.68,1304.0
Beirut,331.83,63.27,12.27,15821.03,2,17.38,21.33,1289.0
Beirut,373.58,63.91,12.4,14665.2,2,16.86,34.37,1182.86
Beirut,253.92,80.75,15.67,18681.69,2,15.27,34.5,1192.53
Beirut,102.49,43.59,8.46,11026.32,2,4.3,16.78,1304.0
Beirut,237.14,115.97,22.5,25196.53,2,19.01,44.4,1119.97
Beirut,106.33,57.18,11.09,14466.26,3,5.18,0.5,1304.0
Beirut,62.49,27.74,5.38,7018.76,2,9.45,0.39,1304.0
Beirut,44.97,23.18,4.5,5657.45,2,13.11,3.4,1257.92
Beirut,393.41,16.66,3.23,3879.28,3,12.31,11.74,1200.0
Beirut,96.91,35.69,6.92,9027.92,2,4.78,4.05,1304.0
Beirut,244.81,56.29,10.92,14056.54,2,16.73,37.35,1287.16
Beirut,46.33,11.51,2.23,2912.59,2,6.74,0.42,1304.0
Beirut,22.59,7.63,1.48,1905.68,2,19.9,1.17,1287.63
Beirut,234.63,30.36,5.89,7348.07,0,16.41,4.82,1247.71
Beirut,20.08,0.0,0.0,0.0,2,15.49,0.48,
Beirut,858.95,580.53,112.62,131206.11,2,12.81,0.69,1165.0
Beirut,266.36,97.82,18.98,24460.43,2,13.13,4.83,1289.0
Beirut,401.23,229.99,44.62,56140.59,2,10.12,3.7,1258.24
Beirut,172.49,70.39,13.66,15926.47,3,19.24,3.71,1166.3
Beirut,203.14,72.8,14.12,18417.54,2,4.96,6.5,1304.0
Beirut,43.35,14.2,2.76,3283.97,2,19.46,9.47,1191.27
Beirut,59.29,29.18,5.66,6974.05,2,15.03,3.09,1232.0
Beirut,167.9,50.11,9.72,12676.37,2,7.27,2.53,1304.0
Beirut,75.76,38.05,7.38,8352.95,2,13.49,14.68,1131.5
Beirut,261.08,108.39,21.05,25739.25,2,15.54,11.84,1222.87
Beirut,335.77,131.24,25.46,28594.98,3,17.86,7.61,1123.08
Beirut,22.1,5.09,0.99,1199.28,2,13.26,6.37,1213.6
Beirut,65.54,24.41,4.74,5528.09,2,13.43,5.31,1167.22
Beirut,98.21,38.27,7.42,8212.48,2,11.62,14.26,1106.07
Beirut,49.41,25.27,4.9,6386.66,2,7.46,13.93,1304.0
Beirut,1458.34,789.99,153.26,180924.72,2,15.52,13.02,1180.52
Beirut,150.87,51.65,10.02,12904.09,2,15.58,15.4,1287.84
Beirut,331.62,205.83,39.89,52018.14,2,5.96,8.68,1304.0
Beirut,101.71,28.22,5.47,6377.39,2,16.22,15.12,1165.0
